path,hash,framerate,duration,width,height,scene_cuts,Processed,Title,Categories
videos/include/Means_of_Transportation/15. Boat/MVI_8595.MP4,e9b14575e4e6bb1afe5b73d27cc4c78d,25,3.92,1920,1080,0,False,,
videos/include/Means_of_Transportation/16. train ticket/MVI_3132.MOV,d7a09a250843d71643f77339edc7115b,25,3.52,1920,1080,0,False,,
videos/include/Means_of_Transportation/16. train ticket/MVI_3133.MOV,a92f505996c51f5c67a12947dd6f00f9,25,4.08,1920,1080,0,False,,
videos/include/Means_of_Transportation/16. train ticket/MVI_3134.MOV,4f4c46493b684dea956edd385a9e030c,25,3.96,1920,1080,0,False,,
videos/include/Means_of_Transportation/16. train ticket/MVI_3162.MOV,2dc04de51c5b6d51f266c66b09c25061,25,3.4,1920,1080,0,False,,
videos/include/Means_of_Transportation/16. train ticket/MVI_3163.MOV,bd80960546ab6f923847544a69b94a92,25,3.52,1920,1080,0,False,,
videos/include/Means_of_Transportation/16. train ticket/MVI_3164.MOV,f19f51ac1c8cdacce6da8348d1f78f6f,25,4.44,1920,1080,0,False,,
videos/include/Means_of_Transportation/16. train ticket/MVI_3194.MOV,2cad42eb0c6321501d8da6e3f50d1cb1,25,3.96,1920,1080,0,False,,
videos/include/Means_of_Transportation/16. train ticket/MVI_3195.MOV,0e9f5387b41f962ca4af505308c92991,25,4.0,1920,1080,0,False,,
videos/include/Means_of_Transportation/16. train ticket/MVI_3196.MOV,6d8d267f646a786afff1efb2c747a2a5,25,4.08,1920,1080,0,False,,
videos/include/Means_of_Transportation/16. train ticket/MVI_3197.MOV,e4a53275fe824d76f20e5feb6874d0dd,25,4.08,1920,1080,0,False,,
videos/include/Means_of_Transportation/16. train ticket/MVI_3224.MOV,2a9f022ef02dd7b71735bdfce682e685,25,3.64,1920,1080,0,False,,
videos/include/Means_of_Transportation/16. train ticket/MVI_3225.MOV,f63a626c3b1e35f029b9c187fe493a5a,25,3.92,1920,1080,0,False,,
videos/include/Means_of_Transportation/16. train ticket/MVI_3226.MOV,361e3c91bd59bfb05f5f1d33f11a7356,25,3.24,1920,1080,0,False,,
videos/include/Means_of_Transportation/16. train ticket/MVI_3253.MOV,240177d412d14de5459dcd2346cc0a8e,25,3.04,1920,1080,0,False,,
videos/include/Means_of_Transportation/16. train ticket/MVI_3254.MOV,66b875be11bd9df5785be89bfa4c94ce,25,3.0,1920,1080,0,False,,
videos/include/Means_of_Transportation/16. train ticket/MVI_3255.MOV,5c4caa4ba2a29d558e93d88465ce123b,25,3.24,1920,1080,0,False,,
videos/include/Means_of_Transportation/16. train ticket/MVI_4191.MOV,3b469b973811ea8fb2a5242aa1642c0b,25,3.08,1920,1080,0,False,,
videos/include/Means_of_Transportation/16. train ticket/MVI_4192.MOV,d7ee04a790170d74f1d43bbd8dc863ee,25,3.16,1920,1080,0,False,,
videos/include/Means_of_Transportation/16. train ticket/MVI_4193.MOV,6dbcf01b57cc40daa71d63dca394f5c4,25,3.04,1920,1080,0,False,,
videos/include/Means_of_Transportation/16. train ticket/MVI_8596.MP4,2fe9160d55a9f6d83f2261ece4a7cb20,25,4.04,1920,1080,0,False,,
videos/include/Means_of_Transportation/16. train ticket/MVI_8597.MP4,2960bfab2e950a9870951ffb0c910d17,25,3.48,1920,1080,0,False,,
videos/include/Means_of_Transportation/17. Transportation/MVI_3135.MOV,bdd9204c2e40e44df2f8e2cdec8538d3,25,4.0,1920,1080,0,False,,
videos/include/Means_of_Transportation/17. Transportation/MVI_3136.MOV,3f837846174ae0f2a08ecc729889f1db,25,4.16,1920,1080,0,False,,
videos/include/Means_of_Transportation/17. Transportation/MVI_3137.MOV,03eb3564bd627206bed15bd0c45519d6,25,3.72,1920,1080,0,False,,
videos/include/Means_of_Transportation/17. Transportation/MVI_3165.MOV,160160b01db583be9f1595d046e85bed,25,3.16,1920,1080,0,False,,
videos/include/Means_of_Transportation/17. Transportation/MVI_3166.MOV,e98bf9671e7aeb8f6e4c41e8f5402252,25,3.6,1920,1080,0,False,,
videos/include/Means_of_Transportation/17. Transportation/MVI_3167.MOV,2097335796925b0b6c59460758d71bee,25,2.84,1920,1080,0,False,,
videos/include/Means_of_Transportation/17. Transportation/MVI_3198.MOV,90f45d0283beffa37b64003c92efbb76,25,3.56,1920,1080,0,False,,
videos/include/Means_of_Transportation/17. Transportation/MVI_3199.MOV,73db6500e095b9ce4db6b90c446cb64b,25,3.52,1920,1080,0,False,,
videos/include/Means_of_Transportation/17. Transportation/MVI_3200.MOV,49c2fb65daa177fa7292699c730f787d,25,3.68,1920,1080,0,False,,
videos/include/Means_of_Transportation/17. Transportation/MVI_3201.MOV,45875a08f6c75a788e6e163c77d44ad1,25,3.08,1920,1080,0,False,,
videos/include/Means_of_Transportation/17. Transportation/MVI_3227.MOV,0da0b508fd92f5b6458d9c92a5eee8f8,25,3.44,1920,1080,0,False,,
videos/include/Means_of_Transportation/17. Transportation/MVI_3228.MOV,4f29eb32cbf97f2ea7a6ccd4d2a8476e,25,2.92,1920,1080,0,False,,
videos/include/Means_of_Transportation/17. Transportation/MVI_3229.MOV,0ace5fdb5ae07cbe4acc2e9155bb1c52,25,2.76,1920,1080,0,False,,
videos/include/Means_of_Transportation/17. Transportation/MVI_3256.MOV,2eba8a25274d0376d81e1dbd4d0849db,25,3.64,1920,1080,0,False,,
videos/include/Means_of_Transportation/17. Transportation/MVI_3257.MOV,d4364ef0ec68d83377900411a409e3e8,25,3.12,1920,1080,0,False,,
videos/include/Means_of_Transportation/17. Transportation/MVI_3258.MOV,8a8ef73afb999973ef5b9a396b58b495,25,3.16,1920,1080,0,False,,
videos/include/Means_of_Transportation/17. Transportation/MVI_4194.MOV,8c85d43ac8fe064e646caa05570db1b6,25,2.6,1920,1080,0,False,,
videos/include/Means_of_Transportation/17. Transportation/MVI_4195.MOV,face429d2e1bcaddc8386ba754edce88,25,2.6,1920,1080,0,False,,
videos/include/Means_of_Transportation/17. Transportation/MVI_4196.MOV,2495d43dbdddd604b501df033bb1efbe,25,2.08,1920,1080,0,False,,
videos/include/Means_of_Transportation/17. Transportation/MVI_8598.MP4,0aad9fc2d9fd1732f51cb8f858caa2e4,25,2.68,1920,1080,0,False,,
videos/include/Means_of_Transportation/17. Transportation/MVI_8599.MP4,a85a0387188bcc171a00bc5b992b4bed,25,2.76,1920,1080,0,False,,
videos/include/Means_of_Transportation/9. Train/MVI_3110.MOV,8444ce860785443261360214a3072363,25,3.08,1920,1080,0,False,,
videos/include/Means_of_Transportation/9. Train/MVI_3111.MOV,9204bb54659efa9a12ba572a63f28859,25,3.48,1920,1080,0,False,,
videos/include/Means_of_Transportation/9. Train/MVI_3112.MOV,35b68820bfcf4499ac00ce96b5281818,25,3.36,1920,1080,0,False,,
videos/include/Means_of_Transportation/9. Train/MVI_3139.MOV,2b0f49f3a6552de79465ea7dbf46ef38,25,3.8,1920,1080,0,False,,
videos/include/Means_of_Transportation/9. Train/MVI_3140.MOV,ca21f515e42eccd8322e98e244d78747,25,3.28,1920,1080,0,False,,
videos/include/Means_of_Transportation/9. Train/MVI_3141.MOV,633e933c7f7b7aa0662e1d890a27e5d7,25,3.24,1920,1080,0,False,,
videos/include/Means_of_Transportation/9. Train/MVI_3168.MOV,601e6b8e7d668e28cb2adf912a2f5f74,25,3.08,1920,1080,0,False,,
videos/include/Means_of_Transportation/9. Train/MVI_3169.MOV,786ff88b041250cbf2de968e1f1209c0,25,3.4,1920,1080,0,False,,
videos/include/Means_of_Transportation/9. Train/MVI_3170.MOV,c0f2162f304365cc6e6aee0118160029,25,3.04,1920,1080,0,False,,
videos/include/Means_of_Transportation/9. Train/MVI_3202.MOV,2ad4c1985a0fde7538ade81192f58373,25,3.72,1920,1080,0,False,,
videos/include/Means_of_Transportation/9. Train/MVI_3203.MOV,099200272a03fbb1d3fd349e97917563,25,3.04,1920,1080,0,False,,
videos/include/Means_of_Transportation/9. Train/MVI_3204.MOV,b3614fc655bbcb5cb4600abedf75b090,25,2.72,1920,1080,0,False,,
videos/include/Means_of_Transportation/9. Train/MVI_3230.MOV,5c7025d3e3aedfff931149b1885c0ba1,25,3.6,1920,1080,0,False,,
videos/include/Means_of_Transportation/9. Train/MVI_3231.MOV,457b0757cc9975830dbbf48604c3020b,25,2.84,1920,1080,0,False,,
videos/include/Means_of_Transportation/9. Train/MVI_3232.MOV,536044835ad35ab2a70a8b8ea9a89e03,25,2.36,1920,1080,0,False,,
videos/include/Means_of_Transportation/9. Train/MVI_3233.MOV,40fd0f276dfb5c51846c4d048d4554b1,25,3.24,1920,1080,0,False,,
videos/include/Means_of_Transportation/9. Train/MVI_4170.MOV,e8b6e6c76e049000cfe04bcf4c57aaba,25,2.52,1920,1080,0,False,,
videos/include/Means_of_Transportation/9. Train/MVI_4171.MOV,586444906d58bf406d20d4258e1f3aee,25,2.36,1920,1080,0,False,,
videos/include/Means_of_Transportation/9. Train/MVI_4172.MOV,a94394b1f3722c86f1df22c8a28289e1,25,2.08,1920,1080,0,False,,
videos/include/Means_of_Transportation/9. Train/MVI_8579.MP4,90eb20ef2badbf1a82813b1d08b55cde,25,2.76,1920,1080,0,False,,
videos/include/Means_of_Transportation/9. Train/MVI_8580.MP4,6406f1d11561a563b9b10ae2165972c2,25,2.28,1920,1080,0,False,,
videos/include/People/58. Son/MVI_3753.MOV,913e262ab0e2bc8250b74ec07ee06283,25,2.64,1920,1080,0,False,,
videos/include/People/58. Son/MVI_3754.MOV,69254727d52cb4fa4a470f7eaed2d2a6,25,1.96,1920,1080,0,False,,
videos/include/People/58. Son/MVI_3755.MOV,efd7c0b523e81867e55a983017bf9449,25,2.08,1920,1080,0,False,,
videos/include/People/58. Son/MVI_3900.MOV,3ce5537e7aea3a0af8ea0f66e5594023,25,3.48,1920,1080,0,False,,
videos/include/People/58. Son/MVI_3901.MOV,831df11db7ba7b86e54d03796d8f7dae,25,3.08,1920,1080,0,False,,
videos/include/People/58. Son/MVI_3902.MOV,532235e8c609eeb4b2464902c65412a6,25,3.0,1920,1080,0,False,,
videos/include/People/58. Son/MVI_4051.MOV,ea0979d58639a7b7a2a2035902bfe351,25,2.2,1920,1080,0,False,,
videos/include/People/58. Son/MVI_4052.MOV,a21b93bc40b0c3f62b52fd9d3f9041d5,25,2.44,1920,1080,0,False,,
videos/include/People/58. Son/MVI_4053.MOV,a868cb7c2eace393c178370cdcdce8c2,25,2.6,1920,1080,0,False,,
videos/include/People/58. Son/MVI_4219.MOV,5fe87474829e7892c4bbdffd92f9ce04,25,2.28,1920,1080,0,False,,
videos/include/People/58. Son/MVI_4931.MOV,496bcb2afbc4ccc4a22a70e13fde64d5,25,2.44,1920,1080,0,False,,
videos/include/People/58. Son/MVI_4932.MOV,50502e966fb37736bc6c1a8b39d234e5,25,2.64,1920,1080,0,False,,
videos/include/People/58. Son/MVI_4933.MOV,6acffb5f3e613b3849131c7d27939721,25,2.4,1920,1080,0,False,,
videos/include/People/58. Son/MVI_5071.MOV,93120363b17206649072bf6edd213832,25,2.36,1920,1080,0,False,,
videos/include/People/58. Son/MVI_5072.MOV,a2cc51518a4f4b20ccd164a493aa5dd9,25,2.48,1920,1080,0,False,,
videos/include/People/58. Son/MVI_5073.MOV,151a1d007c7361d9248ebf4db1ddb898,25,2.2,1920,1080,0,False,,
videos/include/People/58. Son/MVI_5218.MOV,bf9feee101fbe9dc94304fb14a2b3323,25,2.72,1920,1080,0,False,,
videos/include/People/58. Son/MVI_5219.MOV,c4b7037238413cf9dae12fb5ce9daabb,25,2.72,1920,1080,0,False,,
videos/include/People/58. Son/MVI_5220.MOV,ae9b0a886eb79057d9b110dcdf5e9e42,25,2.76,1920,1080,0,False,,
videos/include/People/58. Son/MVI_8623.MP4,e1623bd90483efb90b12e7ab123ab837,25,2.8,1920,1080,0,False,,
videos/include/People/59. Daughter/MVI_3756.MOV,1200295b4220bba9552a224896b8b48b,25,2.08,1920,1080,0,False,,
videos/include/People/59. Daughter/MVI_3757.MOV,22a811a7ca1f7500279495af227b2d3e,25,1.6,1920,1080,0,False,,
videos/include/People/59. Daughter/MVI_3758.MOV,ccd47a524db49bfa12c9a639d0f8ad8d,25,1.72,1920,1080,0,False,,
videos/include/People/59. Daughter/MVI_3903.MOV,79719a53d5633c156e84a5fd53576730,25,2.92,1920,1080,0,False,,
videos/include/People/59. Daughter/MVI_3904.MOV,10a4a28a89eba0399d35da6ebf19ac4e,25,2.8,1920,1080,0,False,,
videos/include/People/59. Daughter/MVI_3905.MOV,cac2fb54e0d3ae23d70276b0b8326df5,25,2.88,1920,1080,0,False,,
videos/include/People/59. Daughter/MVI_4054.MOV,af03f3a12a5ea425c61ee8c89104b4f4,25,2.52,1920,1080,0,False,,
videos/include/People/59. Daughter/MVI_4055.MOV,99214ce964242a1c96412c7e3ac078f8,25,2.32,1920,1080,0,False,,
videos/include/People/59. Daughter/MVI_4056.MOV,2a6d28501a899a251578c2e5a7d8f64a,25,2.44,1920,1080,0,False,,
videos/include/People/59. Daughter/MVI_4221.MOV,7ca9bb24c622784b10c54817eb894cf9,25,1.92,1920,1080,0,False,,
videos/include/People/59. Daughter/MVI_4934.MOV,1c7b00ed03efdf8964520b82aa4f3531,25,2.44,1920,1080,0,False,,
videos/include/People/59. Daughter/MVI_4935.MOV,0256690a453c9a4214596af5bc6cff4c,25,2.2,1920,1080,0,False,,
videos/include/People/59. Daughter/MVI_4936.MOV,b7ceeef66a2a5ad43efc728f66b38620,25,2.08,1920,1080,0,False,,
videos/include/People/59. Daughter/MVI_5074.MOV,03e5dbd08354a992233ced2d709bb8aa,25,2.56,1920,1080,0,False,,
videos/include/People/59. Daughter/MVI_5075.MOV,e172a68d6fe0e7a038e8b93085d4dbbc,25,2.0,1920,1080,0,False,,
videos/include/People/59. Daughter/MVI_5076.MOV,c599a49f0ffae9c53db15b4c1c1e8275,25,2.32,1920,1080,0,False,,
videos/include/People/59. Daughter/MVI_5221.MOV,085f1bd49f29b0afc89293cdd0f106ad,25,2.36,1920,1080,0,False,,
videos/include/People/59. Daughter/MVI_5222.MOV,40c2087e7f09fa41b548670defc0d3fe,25,2.84,1920,1080,0,False,,
videos/include/People/59. Daughter/MVI_5223.MOV,bd7e5859d6c8d7b69a18fb666f1c0f15,25,2.88,1920,1080,0,False,,
videos/include/People/59. Daughter/MVI_8624.MP4,9f86dafabba71c2eaba928a4d30fce67,25,2.68,1920,1080,0,False,,
videos/include/People/60. Mother/MVI_3760.MOV,15bd80b176ce7b861f83c85d5ebef762,25,2.0,1920,1080,0,False,,
videos/include/People/60. Mother/MVI_3761.MOV,3e2726f5803e1e1fa7eebb5950bfa650,25,2.0,1920,1080,0,False,,
videos/include/People/60. Mother/MVI_3762.MOV,9ffac3dc1777787c9721e7a536b4edda,25,1.84,1920,1080,0,False,,
videos/include/People/60. Mother/MVI_3906.MOV,3edf820c5d32db5c6134d1994ac88cbf,25,2.64,1920,1080,0,False,,
videos/include/People/60. Mother/MVI_3907.MOV,54daff506661a28617de118606ee2e2c,25,2.64,1920,1080,0,False,,
videos/include/People/60. Mother/MVI_3908.MOV,edb320d0133bcc8dc161bc27154cd783,25,3.0,1920,1080,0,False,,
videos/include/People/60. Mother/MVI_4057.MOV,0518662c6bde4901c4b91f1221e2eef3,25,2.36,1920,1080,0,False,,
videos/include/People/60. Mother/MVI_4058.MOV,ca966e3136b4ecc6be315a8033d056ca,25,2.44,1920,1080,0,False,,
videos/include/People/60. Mother/MVI_4059.MOV,a8539d6c44abf38173d65ec191cdac25,25,2.44,1920,1080,0,False,,
videos/include/People/60. Mother/MVI_4222.MOV,e316cb34941952fad54be5abfd5be08d,25,2.08,1920,1080,0,False,,
videos/include/People/60. Mother/MVI_4937.MOV,56dc0608d24bf917a5d6b860f0348313,25,2.12,1920,1080,0,False,,
videos/include/People/60. Mother/MVI_4938.MOV,2ca8439e4f4d0cb1b23f1ac607aefc63,25,2.12,1920,1080,0,False,,
videos/include/People/60. Mother/MVI_4939.MOV,33257cb7523d572ee97029051df1274c,25,2.28,1920,1080,0,False,,
videos/include/People/60. Mother/MVI_5077.MOV,b4416debcfb09899dd9e3caed8d17c01,25,2.04,1920,1080,0,False,,
videos/include/People/60. Mother/MVI_5078.MOV,27d22e2fe1ce9d0f0134108d9627ffa1,25,2.24,1920,1080,0,False,,
videos/include/People/60. Mother/MVI_5079.MOV,c33255fd3932151dd8db7efe794cfadf,25,2.16,1920,1080,0,False,,
videos/include/People/60. Mother/MVI_5224.MOV,3ae4942ca3890a123323476e999b9776,25,1.96,1920,1080,0,False,,
videos/include/People/60. Mother/MVI_5225.MOV,207be7bdd7d34b8b1ad91da88dbbf54c,25,2.16,1920,1080,0,False,,
videos/include/People/60. Mother/MVI_5226.MOV,25cea39a15cd40a9c54e998c05b6bc6d,25,1.96,1920,1080,0,False,,
videos/include/People/60. Mother/MVI_8625.MP4,954686cdb686ce43bb9b1af78388807d,25,2.44,1920,1080,0,False,,
videos/include/People/61. Father/MVI_3763.MOV,22037fe575d9a155c67827f46ebb09d0,25,2.04,1920,1080,0,False,,
videos/include/People/61. Father/MVI_3764.MOV,aec07ac346babc27f1d68896e4c40e72,25,2.24,1920,1080,0,False,,
videos/include/People/61. Father/MVI_3765.MOV,71250fbe1ff0093958e0f1070e15f512,25,2.2,1920,1080,0,False,,
videos/include/People/61. Father/MVI_3909.MOV,18920c41dcf4d80522249aff0584a8a7,25,2.84,1920,1080,0,False,,
videos/include/People/61. Father/MVI_3910.MOV,3b4bc50e407a78527bf5f50f08507b62,25,2.84,1920,1080,0,False,,
videos/include/People/61. Father/MVI_3912.MOV,d229904d8b8dfe5625fdf756dfe899cd,25,3.76,1920,1080,0,False,,
videos/include/People/61. Father/MVI_4060.MOV,0bd83eed3e3029ac2d16d250f364bba4,25,2.24,1920,1080,0,False,,
videos/include/People/61. Father/MVI_4061.MOV,330b1ae3bcba36e7b88035f2de03054e,25,2.28,1920,1080,0,False,,
videos/include/People/61. Father/MVI_4062.MOV,255728312bfeaa5be38faf5cab912cf1,25,2.24,1920,1080,0,False,,
videos/include/People/61. Father/MVI_4223.MOV,39c96c90e09d5f5dc8c82989b3b32739,25,2.52,1920,1080,0,False,,
videos/include/People/61. Father/MVI_4940.MOV,87635620bd35a3b59b05281cc962b9f8,25,2.4,1920,1080,0,False,,
videos/include/People/61. Father/MVI_4941.MOV,5418216bc0c315e465ac8516973dce9d,25,1.96,1920,1080,0,False,,
videos/include/People/61. Father/MVI_4942.MOV,2f0c24276544878f051e6c1115b2d598,25,2.36,1920,1080,0,False,,
videos/include/People/61. Father/MVI_5080.MOV,ab2229c70a745cff3eda1af5307fb516,25,2.32,1920,1080,0,False,,
videos/include/People/61. Father/MVI_5081.MOV,ba4c5574e43870d90660fa0c726dbcc6,25,2.4,1920,1080,0,False,,
videos/include/People/61. Father/MVI_5082.MOV,36580404c8933d70f6aa1f9d6d67cbfa,25,2.64,1920,1080,0,False,,
videos/include/People/61. Father/MVI_5227.MOV,e938c2d5fe80a97d09f6cc5eec31da60,25,2.0,1920,1080,0,False,,
videos/include/People/61. Father/MVI_5228.MOV,416f9f0c81583a539ea77789b653ad47,25,2.0,1920,1080,0,False,,
videos/include/People/61. Father/MVI_5229.MOV,944ab47f18df66cec5c156c1469b6cc7,25,1.92,1920,1080,0,False,,
videos/include/People/61. Father/MVI_8626.MP4,9ce8ad4ac1f1267268705e141cabdc94,25,2.64,1920,1080,0,False,,
videos/include/People/62. Parent/MVI_3766.MOV,961fa07d8b4461416306a3e86a8e683f,25,2.96,1920,1080,0,False,,
videos/include/People/62. Parent/MVI_3767.MOV,ec3dd6bc031cb353017fd80c5e1683c9,25,2.64,1920,1080,0,False,,
videos/include/People/62. Parent/MVI_3768.MOV,17fce2732a240ea66c7fcacd2ea82cbe,25,2.64,1920,1080,0,False,,
videos/include/People/62. Parent/MVI_3914.MOV,04aca3771438591dc577a83fec78c755,25,3.16,1920,1080,0,False,,
videos/include/People/62. Parent/MVI_3915.MOV,9d5db2530ea74c2688787df1e83b7dd9,25,3.04,1920,1080,0,False,,
videos/include/People/62. Parent/MVI_3916.MOV,9b0c9121f8e060e7551276db1cfb858a,25,3.04,1920,1080,0,False,,
videos/include/People/62. Parent/MVI_4063.MOV,0c57648dbecc22faba4292935fe6cd78,25,3.24,1920,1080,0,False,,
videos/include/People/62. Parent/MVI_4064.MOV,d61d328112e15505f24ff73beec10ee7,25,3.04,1920,1080,0,False,,
videos/include/People/62. Parent/MVI_4065.MOV,c9a1f74ff363df9ee0523505c3611ba6,25,2.96,1920,1080,0,False,,
videos/include/People/62. Parent/MVI_4225.MOV,b45a5a8200991593f1c6d2cec5725519,25,2.48,1920,1080,0,False,,
videos/include/People/62. Parent/MVI_4943.MOV,5aafde3c80e968eaffffec8fe8750aea,25,2.56,1920,1080,0,False,,
videos/include/People/62. Parent/MVI_4944.MOV,0ffb55454594474cd5221c24fa57d43e,25,2.84,1920,1080,0,False,,
videos/include/People/62. Parent/MVI_4945.MOV,a3da4dd3f9e09d7f23690c772a225c08,25,2.84,1920,1080,0,False,,
videos/include/People/62. Parent/MVI_5083.MOV,ecb15ade6e9d337f7b1e159634bacb37,25,2.88,1920,1080,0,False,,
videos/include/People/62. Parent/MVI_5084.MOV,3d8ca5d9df321466ca9d612bd6549799,25,2.6,1920,1080,0,False,,
videos/include/People/62. Parent/MVI_5085.MOV,5a70a4709d9d9e45a486315620e49987,25,2.68,1920,1080,0,False,,
videos/include/People/62. Parent/MVI_5231.MOV,3c45a3da85ed30af6fd1640800045937,25,3.2,1920,1080,0,False,,
videos/include/People/62. Parent/MVI_5232.MOV,645b2f4e320942b85b1da724530da905,25,2.72,1920,1080,0,False,,
videos/include/People/62. Parent/MVI_5233.MOV,80887bba4aba3c61ec44f628dc394ad8,25,2.76,1920,1080,0,False,,
videos/include/People/62. Parent/MVI_8627.MP4,9ec66f19a08917fcc5ac0ddd2713a098,25,3.24,1920,1080,0,False,,
videos/include/People/63. Baby/MVI_3769.MOV,6b9392ed6a900244cd995e2a0bc08a3c,25,2.28,1920,1080,0,False,,
videos/include/People/63. Baby/MVI_3770.MOV,9f7c4f0b99745c104602e6059b3d033a,25,1.84,1920,1080,0,False,,
videos/include/People/63. Baby/MVI_3771.MOV,422d0d2003f6e813aa16dd38e1b725c6,25,2.16,1920,1080,0,False,,
videos/include/People/63. Baby/MVI_3917.MOV,d2d3a86991b1d004541bef7954943a88,25,3.04,1920,1080,0,False,,
videos/include/People/63. Baby/MVI_3918.MOV,235850aab54325ff56fee8a58aff2e5b,25,2.8,1920,1080,0,False,,
videos/include/People/63. Baby/MVI_3919.MOV,183c87654449e4f699bfe970f922d6ad,25,2.76,1920,1080,0,False,,
videos/include/People/63. Baby/MVI_4066.MOV,2aa21d7253e9a9c742025bb53e187d22,25,2.92,1920,1080,0,False,,
videos/include/People/63. Baby/MVI_4067.MOV,a35150bc631a857dcdbb5200927055b0,25,2.2,1920,1080,0,False,,
videos/include/People/63. Baby/MVI_4068.MOV,6f7d2c004722e640c3f7bd8c7daf90fb,25,2.68,1920,1080,0,False,,
videos/include/People/63. Baby/MVI_4226.MOV,37869fae6c10214a7ebd968c7da8beca,25,2.16,1920,1080,0,False,,
videos/include/People/63. Baby/MVI_4946.MOV,e178e7e37a2ff16d87cfd60d8e96fce6,25,2.44,1920,1080,0,False,,
videos/include/People/63. Baby/MVI_4947.MOV,2eb27e9d65e804264a4e31721394e2f1,25,2.16,1920,1080,0,False,,
videos/include/People/63. Baby/MVI_4948.MOV,cb4f6adb1c18b0965b5afff78c95ce02,25,1.96,1920,1080,0,False,,
videos/include/People/63. Baby/MVI_5086.MOV,cf0dba08d712805d6c2af282c7b5bc94,25,2.4,1920,1080,0,False,,
videos/include/People/63. Baby/MVI_5087.MOV,b93f2452d6dadc4257bf385380d9291a,25,2.2,1920,1080,0,False,,
videos/include/People/63. Baby/MVI_5088.MOV,193003223f3eb9a40bde38c26d927d50,25,2.2,1920,1080,0,False,,
videos/include/People/63. Baby/MVI_5234.MOV,0cf1bf8c4a49912ea9c9045b42cd48da,25,2.88,1920,1080,0,False,,
videos/include/People/63. Baby/MVI_5235.MOV,f3f1915cb42dfab143f2edc5a14e8714,25,2.52,1920,1080,0,False,,
videos/include/People/63. Baby/MVI_5236.MOV,3de35c8d230fd3cb730de5c127e85277,25,2.84,1920,1080,0,False,,
videos/include/People/63. Baby/MVI_8628.MP4,67e19936d0bcfad91392b266fefd1361,25,2.76,1920,1080,0,False,,
videos/include/People/64. Man/MVI_3772.MOV,26ae3a8a69eb9d84134ef0c211137028,25,2.56,1920,1080,0,False,,
videos/include/People/64. Man/MVI_3773.MOV,5395ac3d8e04ff977015084345e4b091,25,2.04,1920,1080,0,False,,
videos/include/People/64. Man/MVI_3774.MOV,0aa534d72ab30d4a1d302e835e300f69,25,1.88,1920,1080,0,False,,
videos/include/People/64. Man/MVI_3921.MOV,06dfa9b354d10fdb3f425b0a74fea99f,25,2.68,1920,1080,0,False,,
videos/include/People/64. Man/MVI_3922.MOV,446617b3c05af942efb351d3ff9a50e6,25,3.08,1920,1080,0,False,,
videos/include/People/64. Man/MVI_3923.MOV,cdb8e2bd82eac9058e4659e3a41603cf,25,2.4,1920,1080,0,False,,
videos/include/People/64. Man/MVI_4069.MOV,96764725855ea32fe28234afcb92725a,25,2.52,1920,1080,0,False,,
videos/include/People/64. Man/MVI_4070.MOV,09d0b49dc3b3aca7430443d686deefcf,25,2.24,1920,1080,0,False,,
videos/include/People/64. Man/MVI_4071.MOV,92dc9a243d3214dc55816137b6667a7e,25,2.44,1920,1080,0,False,,
videos/include/People/64. Man/MVI_4227.MOV,558e6c4fa66a4bb5521b6cafaf1b5c5b,25,1.96,1920,1080,0,False,,
videos/include/People/64. Man/MVI_4949.MOV,98557ad4d8834f74359891fdacce4121,25,2.08,1920,1080,0,False,,
videos/include/People/64. Man/MVI_4950.MOV,10d040ee88db4cd9f611b6a368c25ca6,25,1.6,1920,1080,0,False,,
videos/include/People/64. Man/MVI_4951.MOV,709d3eaa4101ac6e04e40e9b12bc440f,25,1.64,1920,1080,0,False,,
videos/include/People/64. Man/MVI_5089.MOV,7115be37ee4082243d0c73aa0a98e0b1,25,2.24,1920,1080,0,False,,
videos/include/People/64. Man/MVI_5090.MOV,3784fe84523ea7ba313ff352fbd0c69e,25,2.0,1920,1080,0,False,,
videos/include/People/64. Man/MVI_5091.MOV,d83e235f9bcc59b65a790f8fcf6d0da3,25,2.4,1920,1080,0,False,,
videos/include/People/64. Man/MVI_5237.MOV,df56da63d6659dab9526da6460898a0b,25,2.48,1920,1080,0,False,,
videos/include/People/64. Man/MVI_5238.MOV,ec38a89f7eff00bec601a3b551a600fc,25,2.32,1920,1080,0,False,,
videos/include/People/64. Man/MVI_5239.MOV,552303c9c9800d2d391c3a5b2eeac033,25,2.12,1920,1080,0,False,,
videos/include/People/64. Man/MVI_8629.MP4,1f6635a68e9a10f51953875981854893,25,2.24,1920,1080,0,False,,
videos/include/People/65. Woman/MVI_3775.MOV,2ce96bd897e043fd8128c6dd5687e71a,25,2.12,1920,1080,0,False,,
videos/include/People/65. Woman/MVI_3776.MOV,d0019b2006c579c26933410b16aa3f6f,25,1.92,1920,1080,0,False,,
videos/include/People/65. Woman/MVI_3777.MOV,60df3964cdd82e0f06ebe34092e300e7,25,1.84,1920,1080,0,False,,
videos/include/People/65. Woman/MVI_3924.MOV,b94449b20ff535970484e845796cd55c,25,2.8,1920,1080,0,False,,
videos/include/People/65. Woman/MVI_3925.MOV,1b979b96ac6637138389b10f709a923d,25,2.56,1920,1080,0,False,,
videos/include/People/65. Woman/MVI_3926.MOV,73d0755b47c8f43bd23b81d54094e1c2,25,2.28,1920,1080,0,False,,
